id,text,county,created_at,sentiment_score,sentiment_label,keywords,retweet_count,favorite_count,source_type,username,location,title,source,url,health_relevance_score,interest_score,keyword,geo_location,disease_type,outbreak_status,case_count,date,outbreak_occurred,health_relevance_score_computed,is_recent,is_weekend,text_length,word_count,has_county,is_social_media,is_news,is_official,engagement_score,high_engagement
174,The Kilifi County health department is investigating a suspected yellow fever outbreak. Several residents have presented with fever and fever. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kilifi,2025-08-23 10:44:33.037045,-0.2736677581879624,negative,"['yellow fever', 'kilifi']",0,0,news,,,Kilifi hospitals overwhelmed with Yellow Fever patients,Health Kenya,https://synthetic-news.ke/article/1755935073_173,0.8823561270265505,0.0,,,,,,2025-08-23,1,0.75,False,True,275,37,1,0,1,1,0,0
175,Health officials in Kakamega County have confirmed multiple cases of measles. Residents are experiencing symptoms including fever and fever. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kakamega,2025-08-13 02:44:33.037045,-0.3500376839897159,negative,"['measles', 'kakamega']",0,0,news,,,Measles cases surge in Kakamega County,Health Kenya,https://synthetic-news.ke/article/1755042273_174,0.7463639321438192,0.0,,,,,,2025-08-13,0,0.5,False,False,279,42,1,0,1,1,0,0
176,"Kitale County is experiencing an increase in meningitis cases. Local hospitals have reported patients with vomiting, vomiting, and vomiting. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kitale,2025-08-08 23:44:33.037045,-0.37589633349876916,negative,"['meningitis', 'kitale']",0,0,news,,,Kitale hospitals overwhelmed with Meningitis patients,Citizen Digital,https://synthetic-news.ke/article/1754685873_175,0.7412242484387906,0.0,,,,,,2025-08-08,0,0.25,False,False,270,36,1,0,1,1,0,0
177,"Mombasa County is experiencing an increase in covid cases. Local hospitals have reported patients with fever, fever, and fever. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",mombasa,2025-08-17 16:44:33.043871,-0.20911949384081602,negative,"['covid', 'mombasa']",0,0,news,,,Mombasa County reports increase in Covid infections,Kenya Medical Times,https://synthetic-news.ke/article/1755438273_176,0.7239958941656717,0.0,,,,,,2025-08-17,1,0.75,False,True,257,36,1,0,1,1,0,0
178,Health officials in Thika County have confirmed multiple cases of malaria. Residents are experiencing symptoms including vomiting and vomiting. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,thika,2025-09-17 15:44:33.043871,-0.3030354765476206,negative,"['malaria', 'thika']",0,0,news,,,Thika County reports increase in Malaria infections,Kenya Health News,https://synthetic-news.ke/article/1758113073_177,0.8332058410268302,0.0,,,,,,2025-09-17,0,0.5,False,False,282,42,1,0,1,1,0,0
179,The Garissa County health department is investigating a suspected dengue outbreak. Several residents have presented with pain and pain. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,garissa,2025-08-05 17:44:33.043871,-0.21186441938113584,negative,"['dengue', 'garissa']",0,0,news,,,Residents urged to take precautions as Dengue spreads in Garissa,Kenya Health News,https://synthetic-news.ke/article/1754405073_178,0.9045451782494892,0.0,,,,,,2025-08-05,0,0.5,False,False,268,36,1,0,1,1,0,0
180,The Mombasa County health department is investigating a suspected yellow fever outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,mombasa,2025-10-10 06:44:33.046098,-0.3768729179292006,negative,"['yellow fever', 'mombasa']",0,0,news,,,Yellow Fever outbreak: Mombasa County affected,Daily Nation,https://synthetic-news.ke/article/1760067873_179,0.8442365662714186,0.0,,,,,,2025-10-10,1,0.75,False,False,276,37,1,0,1,1,0,0
181,Health officials in Malindi County have confirmed multiple cases of pneumonia. Residents are experiencing symptoms including cough and cough. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,malindi,2025-09-22 02:44:33.046098,-0.3901559154713746,negative,"['pneumonia', 'malindi']",0,0,news,,,Ministry of Health issues Pneumonia alert for Malindi,KBC News,https://synthetic-news.ke/article/1758498273_180,0.8772867076124242,0.0,,,,,,2025-09-22,0,0.25,False,False,280,42,1,0,1,1,0,0
182,Health officials in Garissa County have confirmed multiple cases of dengue. Residents are experiencing symptoms including headache and headache. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,garissa,2025-08-18 12:44:33.048051,-0.3740528864963095,negative,"['dengue', 'garissa']",0,0,news,,,Garissa hospitals overwhelmed with Dengue patients,Capital FM,https://synthetic-news.ke/article/1755510273_181,0.8794970159864551,0.0,,,,,,2025-08-18,0,0.25,False,False,283,42,1,0,1,1,0,0
183,Health officials in Kakamega County have confirmed multiple cases of measles. Residents are experiencing symptoms including headache and headache. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kakamega,2025-08-23 01:44:33.048051,-0.3649840566636955,negative,"['measles', 'kakamega']",0,0,news,,,Ministry of Health issues Measles alert for Kakamega,Citizen Digital,https://synthetic-news.ke/article/1755902673_182,0.8359424738058197,0.0,,,,,,2025-08-23,0,0.25,False,True,285,42,1,0,1,1,0,0
184,The Meru County health department is investigating a suspected cholera outbreak. Several residents have presented with chills and chills. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,meru,2025-09-15 01:44:33.048051,-0.203030135235062,negative,"['cholera', 'meru']",0,0,news,,,Health workers respond to Cholera cases in Meru,Citizen Digital,https://synthetic-news.ke/article/1757889873_183,0.7173601320947682,0.0,,,,,,2025-09-15,1,0.75,False,False,270,36,1,0,1,1,0,0
185,The Nakuru County health department is investigating a suspected measles outbreak. Several residents have presented with fatigue and fatigue. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nakuru,2025-08-12 16:44:33.050085,-0.34480836201902065,negative,"['measles', 'nakuru']",0,0,news,,,Measles outbreak: Nakuru County affected,Capital FM,https://synthetic-news.ke/article/1755006273_184,0.8093599986235512,0.0,,,,,,2025-08-12,0,0.5,False,False,274,36,1,0,1,1,0,0
186,"Nakuru County is experiencing an increase in tuberculosis cases. Local hospitals have reported patients with weakness, weakness, and weakness. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",nakuru,2025-10-01 20:44:33.050085,-0.3376465474687254,negative,"['tuberculosis', 'nakuru']",0,0,news,,,Nakuru hospitals overwhelmed with Tuberculosis patients,Daily Nation,https://synthetic-news.ke/article/1759340673_185,0.7473797656026964,0.0,,,,,,2025-10-01,0,0.25,False,False,272,36,1,0,1,1,0,0
187,The Kericho County health department is investigating a suspected diarrhea outbreak. Several residents have presented with weakness and weakness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kericho,2025-08-12 13:44:33.050085,-0.20197771284822003,negative,"['diarrhea', 'kericho']",0,0,news,,,Kericho hospitals overwhelmed with Diarrhea patients,Health Kenya,https://synthetic-news.ke/article/1754995473_186,0.7247316014576609,0.0,,,,,,2025-08-12,0,0.5,False,False,278,36,1,0,1,1,0,0
188,"Garissa County is experiencing an increase in measles cases. Local hospitals have reported patients with fever, fever, and fever. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",garissa,2025-08-15 10:44:33.050085,-0.3751717600127418,negative,"['measles', 'garissa']",0,0,news,,,Health workers respond to Measles cases in Garissa,Daily Nation,https://synthetic-news.ke/article/1755243873_187,0.7881841890157333,0.0,,,,,,2025-08-15,0,0.5,False,False,259,36,1,0,1,1,0,0
189,"Busia County is experiencing an increase in meningitis cases. Local hospitals have reported patients with cough, cough, and cough. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",busia,2025-07-18 20:44:33.050085,-0.3280417925264554,negative,"['meningitis', 'busia']",0,0,news,,,Meningitis outbreak: Busia County affected,Daily Nation,https://synthetic-news.ke/article/1752860673_188,0.7067586706416249,0.0,,,,,,2025-07-18,0,0.25,False,False,260,36,1,0,1,1,0,0
190,The Thika County health department is investigating a suspected typhoid outbreak. Several residents have presented with fever and fever. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,thika,2025-10-03 05:44:33.050085,-0.3819895261440163,negative,"['typhoid', 'thika']",0,0,news,,,Residents urged to take precautions as Typhoid spreads in Thika,Health Kenya,https://synthetic-news.ke/article/1759459473_189,0.8833218027495151,0.0,,,,,,2025-10-03,1,0.75,False,False,269,36,1,0,1,1,0,0
191,Health officials in Kericho County have confirmed multiple cases of influenza. Residents are experiencing symptoms including vomiting and vomiting. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kericho,2025-08-07 06:44:33.050085,-0.3745594615825079,negative,"['influenza', 'kericho']",0,0,news,,,Residents urged to take precautions as Influenza spreads in Kericho,KBC News,https://synthetic-news.ke/article/1754538273_190,0.7340820169847246,0.0,,,,,,2025-08-07,0,0.5,False,False,286,42,1,0,1,1,0,0
192,"Kitale County is experiencing an increase in dengue cases. Local hospitals have reported patients with cough, cough, and cough. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kitale,2025-09-09 15:44:33.050085,-0.3490735127440497,negative,"['dengue', 'kitale']",0,0,news,,,Health workers respond to Dengue cases in Kitale,KBC News,https://synthetic-news.ke/article/1757421873_191,0.8489665526035105,0.0,,,,,,2025-09-09,0,0.25,False,False,257,36,1,0,1,1,0,0
193,The Kitale County health department is investigating a suspected yellow fever outbreak. Several residents have presented with weakness and weakness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kitale,2025-07-29 02:44:33.050085,-0.2025477097992186,negative,"['yellow fever', 'kitale']",0,0,news,,,Kitale County reports increase in Yellow Fever infections,Capital FM,https://synthetic-news.ke/article/1753746273_192,0.9160458384249923,0.0,,,,,,2025-07-29,1,0.75,False,False,281,37,1,0,1,1,0,0
194,Health officials in Kilifi County have confirmed multiple cases of malaria. Residents are experiencing symptoms including fatigue and fatigue. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kilifi,2025-07-22 13:44:33.050085,-0.2424176452308271,negative,"['malaria', 'kilifi']",0,0,news,,,Ministry of Health issues Malaria alert for Kilifi,Kenya Medical Times,https://synthetic-news.ke/article/1753181073_193,0.8378364735029353,0.0,,,,,,2025-07-22,0,0.5,False,False,281,42,1,0,1,1,0,0
195,"Eldoret County is experiencing an increase in covid cases. Local hospitals have reported patients with sweating, sweating, and sweating. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",eldoret,2025-08-19 11:44:33.059628,-0.37540107798582184,negative,"['covid', 'eldoret']",0,0,news,,,Health officials investigate Covid outbreak in Eldoret,Kenya Medical Times,https://synthetic-news.ke/article/1755593073_194,0.94608534749628,0.0,,,,,,2025-08-19,0,0.5,False,False,266,36,1,0,1,1,0,0
196,Health officials in Bungoma County have confirmed multiple cases of measles. Residents are experiencing symptoms including weakness and weakness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,bungoma,2025-07-27 17:44:33.059628,-0.27101664205049525,negative,"['measles', 'bungoma']",0,0,news,,,Bungoma hospitals overwhelmed with Measles patients,Health Kenya,https://synthetic-news.ke/article/1753627473_195,0.7000154447087303,0.0,,,,,,2025-07-27,0,0.25,False,True,284,42,1,0,1,1,0,0
197,"Meru County is experiencing an increase in pneumonia cases. Local hospitals have reported patients with fatigue, fatigue, and fatigue. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",meru,2025-08-02 01:44:33.062457,-0.33455621742420044,negative,"['pneumonia', 'meru']",0,0,news,,,Meru County reports increase in Pneumonia infections,The Standard,https://synthetic-news.ke/article/1754088273_196,0.8939188043286352,0.0,,,,,,2025-08-02,0,0.25,False,True,264,36,1,0,1,1,0,0
198,Health officials in Kisumu County have confirmed multiple cases of tuberculosis. Residents are experiencing symptoms including fatigue and fatigue. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kisumu,2025-09-08 18:44:33.062457,-0.3038276810380971,negative,"['tuberculosis', 'kisumu']",0,0,news,,,Residents urged to take precautions as Tuberculosis spreads in Kisumu,Daily Nation,https://synthetic-news.ke/article/1757346273_197,0.7951058613341405,0.0,,,,,,2025-09-08,0,0.25,False,False,286,42,1,0,1,1,0,0
199,"Thika County is experiencing an increase in meningitis cases. Local hospitals have reported patients with fever, fever, and fever. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",thika,2025-09-29 03:44:33.062457,-0.23551850582880504,negative,"['meningitis', 'thika']",0,0,news,,,Thika County reports increase in Meningitis infections,KBC News,https://synthetic-news.ke/article/1759106673_198,0.755222166095674,0.0,,,,,,2025-09-29,0,0.5,False,False,260,36,1,0,1,1,0,0
200,The Kitale County health department is investigating a suspected meningitis outbreak. Several residents have presented with headache and headache. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kitale,2025-10-01 19:44:33.062457,-0.30664143608189753,negative,"['meningitis', 'kitale']",0,0,news,,,Meningitis outbreak: Kitale County affected,Kenya Medical Times,https://synthetic-news.ke/article/1759337073_199,0.848427956886727,0.0,,,,,,2025-10-01,0,0.5,False,False,279,36,1,0,1,1,0,0
201,The Malindi County health department is investigating a suspected typhoid outbreak. Several residents have presented with dizziness and dizziness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,malindi,2025-09-26 21:48:45.546135,-0.35148280882552774,negative,"['typhoid', 'malindi']",0,0,news,,,Health workers respond to Typhoid cases in Malindi,Daily Nation,https://synthetic-news.ke/article/1758912525_0,0.8966866703863237,0.0,,,,,,2025-09-26,0,0.5,False,False,279,36,1,0,1,1,0,0
202,Health officials in Eldoret County have confirmed multiple cases of diarrhea. Residents are experiencing symptoms including dizziness and dizziness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,eldoret,2025-10-01 13:48:45.546135,-0.32386424200626135,negative,"['diarrhea', 'eldoret']",0,0,news,,,Health workers respond to Diarrhea cases in Eldoret,Citizen Digital,https://synthetic-news.ke/article/1759315725_1,0.9344431649129668,0.0,,,,,,2025-10-01,0,0.25,False,False,287,42,1,0,1,1,0,0
203,The Kericho County health department is investigating a suspected pneumonia outbreak. Several residents have presented with headache and headache. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kericho,2025-07-30 07:48:45.546135,-0.379509355774654,negative,"['pneumonia', 'kericho']",0,0,news,,,Residents urged to take precautions as Pneumonia spreads in Kericho,Capital FM,https://synthetic-news.ke/article/1753850925_2,0.756812953644199,0.0,,,,,,2025-07-30,0,0.5,False,False,279,36,1,0,1,1,0,0
204,"Kitale County is experiencing an increase in measles cases. Local hospitals have reported patients with dizziness, dizziness, and dizziness. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kitale,2025-08-09 04:48:45.546135,-0.2767680828092397,negative,"['measles', 'kitale']",0,0,news,,,Kitale County reports increase in Measles infections,Citizen Digital,https://synthetic-news.ke/article/1754704125_3,0.7786637371074853,0.0,,,,,,2025-08-09,0,0.25,False,True,270,36,1,0,1,1,0,0
205,The Busia County health department is investigating a suspected cholera outbreak. Several residents have presented with nausea and nausea. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,busia,2025-08-12 00:48:45.546135,-0.35244382236832733,negative,"['cholera', 'busia']",0,0,news,,,Health officials investigate Cholera outbreak in Busia,Health Kenya,https://synthetic-news.ke/article/1754948925_4,0.7935386147217847,0.0,,,,,,2025-08-12,1,0.75,False,False,271,36,1,0,1,1,0,0
206,The Eldoret County health department is investigating a suspected tuberculosis outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,eldoret,2025-07-18 14:48:45.546135,-0.3527657224614275,negative,"['tuberculosis', 'eldoret']",0,0,news,,,Residents urged to take precautions as Tuberculosis spreads in Eldoret,Capital FM,https://synthetic-news.ke/article/1752839325_5,0.7163761027399346,0.0,,,,,,2025-07-18,0,0.5,False,False,276,36,1,0,1,1,0,0
207,"Bungoma County is experiencing an increase in typhoid cases. Local hospitals have reported patients with headache, headache, and headache. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",bungoma,2025-10-01 12:48:45.546135,-0.31096657140616735,negative,"['typhoid', 'bungoma']",0,0,news,,,Residents urged to take precautions as Typhoid spreads in Bungoma,Kenya Health News,https://synthetic-news.ke/article/1759312125_6,0.8856943489868994,0.0,,,,,,2025-10-01,0,0.25,False,False,268,36,1,0,1,1,0,0
208,The Mombasa County health department is investigating a suspected diarrhea outbreak. Several residents have presented with weakness and weakness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,mombasa,2025-09-12 03:48:45.546135,-0.2890098967070488,negative,"['diarrhea', 'mombasa']",0,0,news,,,Diarrhea outbreak: Mombasa County affected,Kenya Health News,https://synthetic-news.ke/article/1757638125_7,0.9456943669235855,0.0,,,,,,2025-09-12,0,0.5,False,False,278,36,1,0,1,1,0,0
209,Health officials in Bungoma County have confirmed multiple cases of influenza. Residents are experiencing symptoms including cough and cough. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,bungoma,2025-09-13 01:48:45.562066,-0.36022826795750756,negative,"['influenza', 'bungoma']",0,0,news,,,Influenza outbreak: Bungoma County affected,Citizen Digital,https://synthetic-news.ke/article/1757717325_8,0.8879996951221374,0.0,,,,,,2025-09-13,0,0.5,False,True,280,42,1,0,1,1,0,0
210,"Mombasa County is experiencing an increase in yellow fever cases. Local hospitals have reported patients with sweating, sweating, and sweating. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",mombasa,2025-08-30 05:48:45.562066,-0.3412971337819466,negative,"['yellow fever', 'mombasa']",0,0,news,,,Yellow Fever cases surge in Mombasa County,Kenya Health News,https://synthetic-news.ke/article/1756522125_9,0.8146664732540607,0.0,,,,,,2025-08-30,0,0.5,False,True,273,37,1,0,1,1,0,0
211,The Kakamega County health department is investigating a suspected covid outbreak. Several residents have presented with fatigue and fatigue. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kakamega,2025-07-24 20:48:45.564342,-0.25874818179584935,negative,"['covid', 'kakamega']",0,0,news,,,Residents urged to take precautions as Covid spreads in Kakamega,Kenya Health News,https://synthetic-news.ke/article/1753379325_10,0.8289017314794603,0.0,,,,,,2025-07-24,1,0.75,False,False,274,36,1,0,1,1,0,0
212,"Kericho County is experiencing an increase in meningitis cases. Local hospitals have reported patients with fatigue, fatigue, and fatigue. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kericho,2025-08-11 12:48:45.564342,-0.22372408646813607,negative,"['meningitis', 'kericho']",0,0,news,,,Health workers respond to Meningitis cases in Kericho,Daily Nation,https://synthetic-news.ke/article/1754905725_11,0.794011053016763,0.0,,,,,,2025-08-11,0,0.25,False,False,268,36,1,0,1,1,0,0
213,Health officials in Malindi County have confirmed multiple cases of cholera. Residents are experiencing symptoms including weakness and weakness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,malindi,2025-09-18 09:48:45.566873,-0.25789455640904557,negative,"['cholera', 'malindi']",0,0,news,,,Health officials investigate Cholera outbreak in Malindi,Capital FM,https://synthetic-news.ke/article/1758178125_12,0.9386235950077599,0.0,,,,,,2025-09-18,0,0.5,False,False,284,42,1,0,1,1,0,0
214,The Kilifi County health department is investigating a suspected dengue outbreak. Several residents have presented with fatigue and fatigue. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kilifi,2025-07-13 18:48:45.568582,-0.29468540862855386,negative,"['dengue', 'kilifi']",0,0,news,,,Ministry of Health issues Dengue alert for Kilifi,Kenya Medical Times,https://synthetic-news.ke/article/1752421725_13,0.8246363370884761,0.0,,,,,,2025-07-13,0,0.5,False,True,273,36,1,0,1,1,0,0
215,Health officials in Kisumu County have confirmed multiple cases of cholera. Residents are experiencing symptoms including chills and chills. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kisumu,2025-08-29 22:48:45.569357,-0.2808236104822024,negative,"['cholera', 'kisumu']",0,0,news,,,Cholera cases surge in Kisumu County,The Standard,https://synthetic-news.ke/article/1756496925_14,0.8279969510577437,0.0,,,,,,2025-08-29,0,0.5,False,False,279,42,1,0,1,1,0,0
216,The Kakamega County health department is investigating a suspected diarrhea outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kakamega,2025-08-19 10:48:45.570428,-0.3540897320280491,negative,"['diarrhea', 'kakamega']",0,0,news,,,Health workers respond to Diarrhea cases in Kakamega,Daily Nation,https://synthetic-news.ke/article/1755589725_15,0.8465076073826348,0.0,,,,,,2025-08-19,0,0.5,False,False,273,36,1,0,1,1,0,0
217,"Bungoma County is experiencing an increase in pneumonia cases. Local hospitals have reported patients with sweating, sweating, and sweating. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",bungoma,2025-09-16 08:48:45.570428,-0.3305100121681645,negative,"['pneumonia', 'bungoma']",0,0,news,,,Residents urged to take precautions as Pneumonia spreads in Bungoma,Kenya Medical Times,https://synthetic-news.ke/article/1758001725_16,0.7369193537623918,0.0,,,,,,2025-09-16,0,0.25,False,False,270,36,1,0,1,1,0,0
218,Health officials in Malindi County have confirmed multiple cases of malaria. Residents are experiencing symptoms including headache and headache. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,malindi,2025-08-08 15:48:45.570428,-0.3536519871103938,negative,"['malaria', 'malindi']",0,0,news,,,Health workers respond to Malaria cases in Malindi,Kenya Medical Times,https://synthetic-news.ke/article/1754657325_17,0.915462566656932,0.0,,,,,,2025-08-08,0,0.5,False,False,284,42,1,0,1,1,0,0
219,"Kericho County is experiencing an increase in yellow fever cases. Local hospitals have reported patients with fatigue, fatigue, and fatigue. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kericho,2025-08-02 18:48:45.570428,-0.2826929314724537,negative,"['yellow fever', 'kericho']",0,0,news,,,Ministry of Health issues Yellow Fever alert for Kericho,The Standard,https://synthetic-news.ke/article/1754149725_18,0.7785778902461344,0.0,,,,,,2025-08-02,0,0.5,False,True,270,37,1,0,1,1,0,0
220,The Meru County health department is investigating a suspected covid outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,meru,2025-09-20 20:48:45.573989,-0.393938913079038,negative,"['covid', 'meru']",0,0,news,,,Meru hospitals overwhelmed with Covid patients,Health Kenya,https://synthetic-news.ke/article/1758390525_19,0.8166969863855793,0.0,,,,,,2025-09-20,1,0.75,False,True,266,36,1,0,1,1,0,0
221,Health officials in Machakos County have confirmed multiple cases of pneumonia. Residents are experiencing symptoms including pain and pain. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,machakos,2025-10-04 05:48:45.575263,-0.3801632514149198,negative,"['pneumonia', 'machakos']",0,0,news,,,Health workers respond to Pneumonia cases in Machakos,The Standard,https://synthetic-news.ke/article/1759546125_20,0.7703560309574398,0.0,,,,,,2025-10-04,0,0.25,False,True,279,42,1,0,1,1,0,0
222,"Kericho County is experiencing an increase in yellow fever cases. Local hospitals have reported patients with fatigue, fatigue, and fatigue. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kericho,2025-10-01 13:48:45.575263,-0.3146009634292216,negative,"['yellow fever', 'kericho']",0,0,news,,,Yellow Fever outbreak: Kericho County affected,Citizen Digital,https://synthetic-news.ke/article/1759315725_21,0.8118609502599832,0.0,,,,,,2025-10-01,0,0.5,False,False,270,37,1,0,1,1,0,0
223,The Meru County health department is investigating a suspected tuberculosis outbreak. Several residents have presented with sweating and sweating. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,meru,2025-07-19 13:48:45.575263,-0.27706937160719847,negative,"['tuberculosis', 'meru']",0,0,news,,,Health officials investigate Tuberculosis outbreak in Meru,KBC News,https://synthetic-news.ke/article/1752922125_22,0.778188250484178,0.0,,,,,,2025-07-19,0,0.5,False,True,279,36,1,0,1,1,0,0
224,"Eldoret County is experiencing an increase in measles cases. Local hospitals have reported patients with headache, headache, and headache. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",eldoret,2025-09-28 07:48:45.575263,-0.39912309135568924,negative,"['measles', 'eldoret']",0,0,news,,,Health workers respond to Measles cases in Eldoret,The Standard,https://synthetic-news.ke/article/1759034925_23,0.8979911583965754,0.0,,,,,,2025-09-28,0,0.25,False,True,268,36,1,0,1,1,0,0
225,Health officials in Nyeri County have confirmed multiple cases of meningitis. Residents are experiencing symptoms including chills and chills. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nyeri,2025-08-12 21:48:45.575263,-0.21821859466558474,negative,"['meningitis', 'nyeri']",0,0,news,,,Health workers respond to Meningitis cases in Nyeri,Daily Nation,https://synthetic-news.ke/article/1755024525_24,0.7071682696166135,0.0,,,,,,2025-08-12,0,0.25,False,False,281,42,1,0,1,1,0,0
226,Health officials in Kilifi County have confirmed multiple cases of cholera. Residents are experiencing symptoms including vomiting and vomiting. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kilifi,2025-09-24 03:48:45.578801,-0.24197152509397604,negative,"['cholera', 'kilifi']",0,0,news,,,Residents urged to take precautions as Cholera spreads in Kilifi,The Standard,https://synthetic-news.ke/article/1758674925_25,0.7371581708933554,0.0,,,,,,2025-09-24,0,0.5,False,False,283,42,1,0,1,1,0,0
227,"Kisumu County is experiencing an increase in cholera cases. Local hospitals have reported patients with cough, cough, and cough. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kisumu,2025-09-12 12:48:45.580965,-0.3510872091837513,negative,"['cholera', 'kisumu']",0,0,news,,,Residents urged to take precautions as Cholera spreads in Kisumu,The Standard,https://synthetic-news.ke/article/1757670525_26,0.7178230184630563,0.0,,,,,,2025-09-12,0,0.5,False,False,258,36,1,0,1,1,0,0
228,"Kericho County is experiencing an increase in flu cases. Local hospitals have reported patients with fatigue, fatigue, and fatigue. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kericho,2025-09-23 21:48:45.581781,-0.3619205401425149,negative,"['flu', 'kericho']",0,0,news,,,Health workers respond to Flu cases in Kericho,Kenya Medical Times,https://synthetic-news.ke/article/1758653325_27,0.7838918054191758,0.0,,,,,,2025-09-23,0,0.5,False,False,261,36,1,0,1,1,0,0
229,Health officials in Kakamega County have confirmed multiple cases of cholera. Residents are experiencing symptoms including cough and cough. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kakamega,2025-08-31 15:48:45.583255,-0.3540055867377209,negative,"['cholera', 'kakamega']",0,0,news,,,Health officials investigate Cholera outbreak in Kakamega,KBC News,https://synthetic-news.ke/article/1756644525_28,0.9375171846075747,0.0,,,,,,2025-08-31,0,0.5,False,True,279,42,1,0,1,1,0,0
230,The Kisumu County health department is investigating a suspected meningitis outbreak. Several residents have presented with nausea and nausea. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kisumu,2025-10-05 17:48:45.583255,-0.22763799254072972,negative,"['meningitis', 'kisumu']",0,0,news,,,Meningitis cases surge in Kisumu County,The Standard,https://synthetic-news.ke/article/1759675725_29,0.7324095834745228,0.0,,,,,,2025-10-05,0,0.5,False,True,275,36,1,0,1,1,0,0
